Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco
500001,4.4531,33,1828,396,766,378,37.45,-122.17,5754.971992,517854.7499,696074.8947,27583.87312,42748.94497
500001,8.9955,39,4402,618,1616,631,37.44,-122.19,7175.305338,518297.1948,696445.9026,28696.10784,42788.93099
364300,6.7606,15,4974,764,2222,774,37.51,-122.47,4449.882917,541333.9934,719020.077,54521.57382,29549.50116
355800,7.2929,17,1574,262,672,241,37.53,-122.51,1695.306999,545417.4882,723066.5587,58613.07705,27999.29378
456300,7.7773,33,1054,209,400,161,37.34,-122.38,4461.625173,522545.7754,699901.2135,43055.20973,48466.87788
438400,5.9522,26,3563,579,1479,575,34.5,-119.75,11656.8949,147087.5314,311177.4607,369635.5309,436422.883
500001,6.4744,23,2077,306,705,256,34.45,-119.78,7943.970855,147967.9853,309887.8011,373034.3569,439647.2878
357400,3.6719,46,1332,329,746,310,34.43,-119.72,3431.230797,142057.1044,304180.4529,377732.0645,444463.0737
267000,3.1563,31,1643,499,1253,499,34.42,-119.71,2280.735476,140860.1241,302772.7654,379156.0533,445893.535
418400,5.1545,37,1462,306,678,322,34.43,-119.7,3584.195393,140301.9757,302738.9488,378668.4745,445449.5156
458600,3.5213,48,2408,536,1005,497,34.43,-119.71,3386.50581,141179.2753,303459.1433,378199.4871,444955.662
351100,4.8021,48,2114,390,973,367,34.44,-119.73,4743.467248,143258.4029,305588.3381,376308.2419,443032.7245
228100,2.5104,30,1273,343,1082,325,34.43,-119.69,3988.41445,139425.2156,302019.8776,379139.0208,445944.6302
364300,3.1625,28,1814,526,849,420,34.38,-119.67,4525.807006,136117.7021,297144.0692,384853.6485,451616.4935
231800,2.6538,31,1034,319,997,308,34.41,-119.71,1186.570421,140549.0442,302088.9191,380113.464,446832.2053
312500,3.0938,25,1858,493,865,460,34.4,-119.7,1210.593294,139362.5985,300682.2566,381537.3409,448262.6001
500000,2.6103,44,1208,357,603,297,34.41,-119.69,2418.271966,138786.5967,300642.7521,381048.5075,447817.2714
283200,3.3776,23,2982,837,1317,787,34.43,-119.75,4773.454035,144693.6724,306350.9945,376339.2435,442992.9424
261000,2.303,27,1448,404,978,338,34.43,-119.73,3709.61267,142935.4533,304902.8699,377266.2125,443971.7548
413900,5.3279,23,1364,227,638,238,34.42,-119.73,2737.669281,142620.4407,304219.9197,378225.0247,444911.5809
500001,4.625,32,1872,318,749,296,34.43,-119.64,3387.124371,135049.8758,298441.654,381514.934,448438.9723
500001,9.0267,16,2665,391,794,311,34.43,-119.61,1380.717039,132431.8431,296308.7236,382958.8196,449950.4425
226800,5.299,12,3189,463,1200,442,34.91,-120.44,20085.99827,222757.0937,388926.9975,299606.8032,364976.665
120100,3.0559,20,3842,630,2490,662,34.9,-120.48,16451.17526,225619.9493,391133.8032,299069.8849,364220.914
144700,3.5391,27,2019,354,1029,346,34.9,-120.43,20300.15511,221464.54,387524.3311,301002.5807,366389.8538
165500,3.5288,8,3119,620,1159,544,34.88,-120.41,21019.81316,218884.3808,384719.4225,303795.3594,369216.8883
195700,4.8359,18,2505,376,1162,382,34.87,-120.42,19781.97511,219263.8932,384761.3891,304407.2506,369754.7901
157700,3.9871,26,1699,272,799,266,34.87,-120.43,18921.62583,220098.4133,385484.7824,304017.9203,369319.2982
158900,5.062,32,1997,317,866,281,34.87,-120.41,20646.81353,218430.0319,384038.855,304798.7303,370191.9361
136900,2.0673,24,1799,470,1416,408,34.96,-120.43,21271.8457,224320.6397,391656.7409,294992.5883,360552.1281
148300,4.2125,16,2299,403,1245,395,34.96,-120.41,23091.92089,222685.6817,390235.2172,295796.3249,361444.9316
261000,5.0206,8,1885,286,835,290,34.95,-120.4,23974.02728,221376.3741,388828.1328,297197.2376,362861.357
86100,2.4318,5,2090,469,1911,482,34.97,-120.64,3118.136652,242113.2669,407456.8088,286070.4076,350597.5365
28300,2.7377,29,17738,3114,12427,2826,34.7,-120.59,4816.102379,227052.4602,386329.2202,315605.7959,379589.0912
117500,1.6488,22,1298,358,1272,363,34.65,-120.46,14922.53126,214038.3776,373366.5735,325242.1933,389772.9779
148000,2.3804,37,1697,334,740,272,34.64,-120.46,14060.23839,213707.3059,372741.9638,326266.5356,390769.2357
180100,4.9286,25,2445,368,983,363,34.63,-120.45,13883.08106,212506.2259,371361.1399,327646.7925,392171.7532
290600,4.7946,18,1868,315,747,265,34.69,-120.37,23590.85391,207633.5446,369162.9996,324482.5929,389557.3307
229500,3.3026,14,2472,685,1292,621,34.43,-119.88,3164.455488,156167.0753,315866.8051,370470.8873,436757.1989
316700,1.5071,28,1062,309,1058,305,34.38,-119.86,3606.364308,153021.2243,311111.2882,376229.9227,442471.9119
295400,4.875,22,2239,475,1016,434,34.44,-119.82,4365.682225,151167.5777,312123.4964,372177.1172,438659.8795
342500,5.1271,22,2552,443,1066,424,34.43,-119.77,6208.247179,146453.859,307803.4549,375418.627,442019.2587
276400,5.6604,22,2845,500,1456,454,34.43,-119.8,5285.929966,149097.6755,309990.1416,374049.7156,440568.4238
276200,5.1615,26,3611,563,2089,540,34.43,-119.79,6144.441623,148215.943,309260.19,374504.4098,441050.7376
204200,3.0139,35,357,120,377,99,37.34,-121.92,20324.82679,493736.2763,672216.508,2436.938409,66029.66358
330500,4.3,34,1809,317,863,302,37.33,-121.94,20117.20591,494145.2275,672559.1921,4197.452268,65672.76257
204200,1.6708,43,1423,467,1013,428,37.34,-121.89,22148.70991,491920.4601,670461.9358,569.448118,67862.22913
193000,3.5781,49,1728,350,1146,391,37.35,-121.88,22057.06491,492130.7459,670714.7704,1983.22927,67703.65099
193500,4.2381,43,1086,219,715,226,37.35,-121.88,22057.06491,492130.7459,670714.7704,1983.22927,67703.65099
309000,6.6345,52,1087,166,650,194,37.34,-121.87,23452.313,490714.4807,669295.8442,2096.986236,69113.16343
205900,2.8594,45,1192,371,1084,345,37.33,-121.88,23557.90431,490504.4459,669043.0822,1303.105538,69275.14663
172500,2.8864,34,1014,246,952,215,37.32,-121.89,23747.92817,490298.6587,668793.4575,1741.995226,69465.57907
184800,3.2317,41,977,265,865,253,37.32,-121.89,23747.92817,490298.6587,668793.4575,1741.995226,69465.57907
250000,2.1902,37,818,269,576,261,37.33,-121.94,20117.20591,494145.2275,672559.1921,4197.452268,65672.76257
192600,3.5256,39,836,254,704,272,37.32,-121.92,22056.2163,492120.9312,670552.847,2941.163012,67675.95923
233300,2.7153,16,1111,226,317,199,37.3,-121.93,23388.72166,491121.7292,669481.9428,5123.884404,68784.61445
247000,4.325,42,1867,398,927,389,37.3,-121.88,26004.08419,488073.8176,666541.5789,4109.973232,71697.17167
286600,2.7042,38,1568,351,710,339,37.29,-121.89,26317.45872,487874.8379,666296.8013,5064.230369,71932.53505
327500,5.0822,27,2859,464,1144,430,37.28,-121.94,24880.28814,490132.5517,668418.2514,7437.506442,69957.24018
236900,3.9265,39,1030,191,537,175,37.27,-121.94,25871.07786,489333.641,667592.5281,8382.998709,70835.40547
281000,4.1033,28,3428,753,1753,729,37.27,-121.93,26276.87128,488718.1081,666999.8765,7981.696731,71378.24068
255600,5.0714,33,3410,583,1739,588,37.27,-121.9,27628.38995,486876.885,665226.2199,7307.111571,73046.43605
263600,5.4609,28,4538,685,1996,667,37.27,-121.9,27628.38995,486876.885,665226.2199,7307.111571,73046.43605
255200,3.5625,32,3983,876,1989,794,37.26,-121.91,28111.34032,486688.776,664989.3947,8526.202082,73348.89472
268800,4.2614,36,2959,529,1125,520,37.29,-121.89,26317.45872,487874.8379,666296.8013,5064.230369,71932.53505
365400,6.0936,35,2418,375,988,374,37.28,-121.89,27210.95114,487069.2895,665466.211,6174.904685,72770.25174
177600,2.6386,38,1787,508,2113,530,37.32,-121.88,24349.83597,489693.0544,668208.4409,2071.188154,70074.14612
215900,2.3293,28,859,199,455,211,37.3,-121.87,26584.42367,487466.9627,665955.6759,4439.765946,72297.86461
178600,2.7768,19,6275,1546,4312,1466,37.3,-121.85,27793.04091,486256.0077,664786.0548,5481.1412,73516.25244
235800,4.5,17,1299,211,825,217,37.3,-121.83,29058.88648,485048.7487,663619.36,6828.648041,74756.38372
219400,5.5145,15,1504,294,1267,291,37.31,-121.82,28979.82877,485262.0583,663874.9894,7051.766923,74608.51109
181000,4.825,26,1125,210,943,214,37.32,-121.83,27587.60961,486678.8352,665294.2938,5832.70633,73200.40195
164500,4.5045,15,1807,378,1277,341,37.31,-121.8,30350.48153,484062.5756,662714.3318,8700.327186,75892.09933
235700,5.1149,22,2199,361,1270,386,37.31,-121.79,31050.82323,483464.246,662135.1144,9540.732165,76541.05499
221000,4.3365,15,1486,310,455,296,37.29,-121.75,35215.78201,479435.2017,658139.4043,13622.52977,80654.48167
192800,5.2297,27,2358,415,1562,383,37.35,-121.8,27824.18809,487345.1025,666080.2582,8380.880593,72930.12784
164000,2.2031,22,2914,768,2962,762,37.35,-121.84,24856.98412,489730.4686,668391.6333,4958.046712,70277.0481
128600,3.7198,18,1525,485,1705,448,37.36,-121.85,23498.01776,491147.2687,669810.7635,4679.805439,68875.29415
201800,3.5625,34,762,182,611,193,37.38,-121.84,23101.35097,492191.4966,670914.7328,6817.119166,68076.24287
229900,5.5592,31,5524,914,2848,879,37.39,-121.84,22595.4061,493014.1206,671757.3354,7662.623551,67363.37464
171700,3.1982,29,4045,885,3036,845,37.36,-121.83,24981.29468,489952.9939,668653.7294,6202.810799,70196.41294
330800,5.4949,32,3747,665,1687,649,37.38,-121.82,24671.44623,491003.3873,669762.3717,8134.354206,69434.59031
320900,6.8462,32,1650,246,768,263,37.38,-121.82,24671.44623,491003.3873,669762.3717,8134.354206,69434.59031
268400,6.1504,19,4043,764,2196,708,37.4,-121.86,20522.0191,495025.4503,673752.8355,7745.308597,65293.33817
500001,1.7361,42,42,14,26,14,37.39,-121.9,17971.6241,496594.3619,675227.2408,6093.581034,63362.51423
267800,5.8721,16,2391,369,1419,373,37.4,-121.86,20522.0191,495025.4503,673752.8355,7745.308597,65293.33817
422800,7.8532,8,2534,380,1527,364,37.44,-121.89,16490.69657,500098.7852,678851.9229,11625.17228,60437.80654
254200,6.2892,22,3805,596,2118,621,37.43,-121.87,18494.64022,498089.0688,676857.6506,10705.27487,62513.97615
367900,7.309,8,426,61,241,55,37.44,-121.85,19922.55807,497733.1683,676554.5066,12228.01757,63254.82191
264500,6.4419,19,12128,2112,6810,2040,37.42,-121.87,18848.52456,497265.1343,676014.3226,9615.945034,63203.01136
226400,5.3057,26,1471,348,1089,320,37.44,-121.88,17344.94655,499505.989,678276.4717,11678.95103,61135.19082
237900,5.3994,23,1310,267,910,261,37.44,-121.88,17344.94655,499505.989,678276.4717,11678.95103,61135.19082
500001,10.3798,5,1519,186,705,186,37.46,-121.89,16059.04431,501747.9975,680539.2751,13848.57576,59092.22893
500001,10.9722,5,1819,245,802,228,37.46,-121.88,16934.8538,501157.3061,679965.4,13893.73897,59805.11597
225000,7.7197,26,40,8,52,7,37.42,-121.89,17201.29853,498454.0292,677167.658,9402.002976,61834.10601
235300,5.3912,35,1845,325,1343,317,37.4,-121.99,11236.81268,502834.1064,681312.3791,11176.32269,56931.48237
67500,3.375,34,148,28,132,13,37.4,-121.93,15153.52345,499211.0597,677808.2322,7883.268684,60665.39223
208600,3.5625,27,3236,832,2230,798,37.36,-121.95,16917.56775,497173.866,675639.6415,5726.807382,62596.89404
252100,4.6719,32,1199,229,814,238,37.36,-121.98,15389.43024,498999.4668,677402.3258,8157.166831,60836.14064
237500,4.2422,27,1797,538,1610,531,37.37,-121.99,13981.43241,500414.1044,678820.3714,9391.630538,59416.85631
254500,6.0573,24,4841,894,2656,920,37.36,-121.97,15866.04123,498390.0427,676814.0529,7330.00017,61416.01942
271200,6.0116,34,884,153,534,154,37.36,-121.97,15866.04123,498390.0427,676814.0529,7330.00017,61416.01942
198400,4.5427,16,3249,947,1637,841,37.35,-121.99,15936.99325,498806.6289,677163.0522,8723.266895,61118.78919
251300,3.925,37,1755,325,699,321,37.35,-121.96,17282.4714,496975.167,675395.8433,6136.681618,62834.77634
231600,3.1667,52,906,227,1662,219,37.35,-121.94,18337.97387,495758.6453,674221.2631,4455.275623,64013.90498
246100,5.0175,36,3142,632,1372,560,37.34,-121.94,19216.01415,494951.346,673389.8238,4183.014728,64839.10452
288300,5.3873,18,4438,939,1901,895,37.34,-121.96,18211.33491,496170.005,674566.0029,5942.168322,63675.10169
287600,5.121,25,3223,612,1529,602,37.33,-121.98,18322.9017,496590.3876,674917.5996,7713.65627,63402.73588
335900,6.4095,28,3840,629,1883,662,37.31,-121.98,20347.54222,494990.2983,673265.188,8195.865645,65152.52623
355200,5.357,28,5096,1011,2588,954,37.3,-122,20778.46438,495426.3764,673628.4817,10249.43288,64990.77895
264600,3.6292,27,4140,969,2135,893,37.31,-121.95,21527.30635,493148.6585,671490.502,5779.852734,66800.6887
329500,3.5652,27,2462,570,1278,565,37.31,-121.95,21527.30635,493148.6585,671490.502,5779.852734,66800.6887
277300,5.0385,27,2427,403,1301,438,37.28,-121.97,23768.09077,491981.2321,670198.0538,9187.063736,68350.43698
300300,5.3294,25,4096,743,2027,741,37.29,-121.97,22740.23454,492778.1182,671022.1826,8480.15156,67458.4723
278000,5.9658,17,1527,267,775,260,37.27,-121.99,24226.66741,492424.5925,670566.4457,11250.79837,68227.51628
234200,4.5333,21,1354,289,639,273,37.25,-121.93,28257.14132,487121.7842,665349.2979,10051.89804,73140.7597
500001,8.5425,35,3574,485,1325,476,37.24,-121.98,27675.72427,489428.292,667507.7849,13111.76425,71484.63111
500001,10.2311,31,1574,193,551,191,37.25,-122.01,25939.7254,492088.1226,670123.3205,14050.41497,69104.14247
500001,7.9234,29,2718,365,982,339,37.26,-121.99,25291.84152,491632.3189,669745.5951,12000.7905,69145.19266
500001,8.7939,18,2550,312,999,320,37.29,-122.02,21405.09109,495871.4547,673998.627,12315.33315,64895.35808
346100,5.7295,35,3133,541,1449,555,37.28,-122,22910.01537,493837.8443,671984.2271,11294.59291,66809.77825
500001,9.3464,25,3437,428,1198,411,37.28,-122.02,22493.86476,495079.9481,673178.5237,12812.775,65821.72134
500001,10.675,28,3825,473,1415,480,37.27,-122.01,23767.84979,493667.1114,671760.9519,12651.29984,67237.02898
474700,7.7643,26,2690,401,1264,429,37.33,-122.04,16705.74446,500284.5582,678476.4125,13008.67462,60224.80193
431400,5.7528,27,2826,451,1259,439,37.32,-122.04,17804.06677,499490.3135,677654.5952,13108.76231,61140.905
393800,6.2045,29,2476,434,1217,416,37.31,-122.04,18903.98242,498697.2806,676833.6037,13301.3737,62063.4079
326300,5.8521,30,3007,554,1551,616,37.3,-122.03,20143.27271,497284.3943,675416.1532,12738.97128,63479.24759
332500,5.9714,35,2355,384,1248,378,37.31,-122.02,19235.49987,497458.1388,675641.3279,11579.571,63060.62964
360600,6.448,30,1036,151,467,156,37.34,-122.02,16009.0823,499847.255,678111.5698,11236.61265,60357.62209
344700,5.7881,28,2488,396,1190,410,37.34,-122.02,16009.0823,499847.255,678111.5698,11236.61265,60357.62209
289500,5.0785,33,2517,496,1158,443,37.35,-122.01,15231.23345,500032.0185,678344.7287,10465.88276,60012.27942
351500,5.2108,31,3344,620,1604,572,37.34,-122,16588.26321,498617.9857,676926.8908,9470.548635,61432.76897
388100,7.3753,34,2494,375,1399,382,37.35,-122.05,14377.62635,502493.2768,680716.5047,13970.29885,57896.92687
416500,6.6087,31,1443,215,627,222,37.34,-122.05,15481.36881,501697.6848,679893.8406,13886.71053,58807.17592
378000,4.7609,25,2074,387,1273,383,37.36,-122.02,13886.89549,501445.9918,679762.4898,11550.28553,58591.86302
253600,4.2061,16,1105,354,499,324,37.36,-122.01,14195.18665,500833.0427,679171.3917,10693.33844,59141.21565
232700,4.4107,22,3280,933,1842,795,37.39,-122.03,10446.5425,504463.6272,682834.3691,13538.57971,55438.25791
250200,4.0223,34,2600,650,1994,650,37.39,-122.03,10446.5425,504463.6272,682834.3691,13538.57971,55438.25791
261000,4.35,35,2348,531,1475,498,37.4,-122.02,9779.085338,504657.6425,683074.0437,13318.35864,55159.84207
364200,4.072,24,2424,501,1367,507,37.38,-122.05,11076.25348,504887.2093,683189.3931,14730.64704,55210.52235
350000,4.4531,25,347,82,148,77,37.39,-122.05,9980.891726,505687.5536,684015.3116,15139.74624,54331.05315
262500,3.7359,16,3352,813,1440,729,37.4,-122.07,8703.505368,507714.3676,686024.1895,17206.54484,52370.67921
264700,5.1408,36,1575,379,1036,382,37.4,-122.09,8871.981589,508943.1082,687209.1189,18827.46511,51318.51032
284100,2.8203,8,1480,414,856,445,37.41,-122.09,7784.12694,509741.6126,688033.496,19277.56118,50420.49952
175000,4.6591,15,255,63,138,74,37.4,-122.11,9242.693879,510175.2688,688396.8102,20472.65244,50306.08433
353100,3.5909,31,1117,304,591,302,37.39,-122.1,10154.99133,508762.4792,686979.8392,19270.35641,51722.31629
500001,6.8374,27,1269,186,464,182,37.37,-122.09,12161.723,506554.6729,684740.8479,17828.56727,54060.28815
500001,8.758,30,2040,294,787,278,37.35,-122.06,14293.27131,503110.7558,681311.1927,14848.7497,57389.7536
500001,7.3561,35,1172,184,512,175,37.34,-122.07,15375.15181,502935.6178,681085.5012,15653.84642,57817.6591
425500,6.46,36,3212,553,1455,574,37.43,-122.12,5872.921908,513182.2793,691460.1636,22641.3788,47063.56336
405900,4.2972,34,2199,529,1193,532,37.44,-122.16,5977.459331,516442.4382,694658.4058,26294.66125,44161.31713
500001,6.5829,52,1383,227,551,249,37.43,-122.14,6156.822851,514413.2959,692647.2649,24220.4491,46059.15691
500001,13.1867,34,1575,183,511,180,37.36,-122.11,13605.89059,507001.4443,685113.7285,19372.37341,54044.67063
500001,7.5794,37,1795,285,791,261,37.35,-122.09,14366.70168,504968.3367,683099.4134,17487.47182,55924.0182
500001,13.8093,7,189,26,84,29,37.31,-122.11,19033.48885,503061.2492,681028.3973,19394.00109,58856.78245
255800,4.4004,24,7521,1364,3970,1318,37.24,-121.9,30480.39362,484474.4305,662744.2925,10634.79287,75641.67918
348000,6.8333,6,3694,574,1554,527,37.2,-121.83,29377.29638,476970.1536,655293.5082,16063.99675,82993.82839
305600,6.7064,16,3298,451,1542,423,37.27,-121.87,29158.82401,485043.7966,663459.0509,7560.56897,74771.04829
279500,5.6139,19,1852,268,866,272,37.27,-121.86,29704.04132,484434.5908,662871.4452,7845.229639,75357.79026
269400,5.0292,18,3561,560,1753,553,37.27,-121.87,29158.82401,485043.7966,663459.0509,7560.56897,74771.04829
246500,5.6876,17,4393,709,2292,692,37.27,-121.86,29704.04132,484434.5908,662871.4452,7845.229639,75357.79026
198400,4.2083,9,3624,812,1856,721,37.27,-121.84,30841.55011,483218.9356,661698.4216,8660.972996,76548.26415
311800,7.4323,16,2312,303,1158,295,37.26,-121.85,31125.14106,483018.7999,661452.3697,9215.658943,76776.63086
262700,6.0062,17,2123,341,1067,339,37.24,-121.78,34649.40499,477152.2845,655685.7293,14584.35277,82618.47059
265800,5.9225,18,3179,526,1663,507,37.23,-121.8,33148.70545,477554.0034,656020.9977,14328.50609,82218.72973
261100,4.747,12,10236,1878,5674,1816,37.24,-121.77,34888.5136,476548.1496,655102.2996,15204.54054,83234.23928
467700,6.8773,18,3167,478,1414,482,37.11,-121.75,22281.54991,464844.6178,643109.3231,28089.10474,95229.3895
226900,3.8788,20,4477,924,2656,871,37.13,-121.66,28898.59451,460957.559,639480.4306,30784.0286,98807.40859
300800,5.6205,19,3269,483,1383,452,37.13,-121.67,28304.48097,461563.5268,640064.6884,30197.87331,98201.2508
234000,4.3693,44,3192,565,1439,568,37.01,-121.58,26839.01316,446378.9801,624773.0777,45596.7184,113456.3023
264700,5.1519,15,2873,547,1582,567,37.01,-121.58,26839.01316,446378.9801,624773.0777,45596.7184,113456.3023
178000,2.9417,17,2889,624,2681,608,37.02,-121.57,28240.03554,446575.9071,625020.1637,45272.88801,113214.5697
160100,2.5387,20,3976,953,3866,950,37,-121.56,27520.86349,444349.977,622764.2393,47563.98604,115464.9095
390000,6.0622,10,212,38,78,21,37.18,-122.03,24156.32364,487866.7795,665630.2535,21115.06574,74940.94292
265300,4.0417,47,1250,249,607,234,36.98,-122.01,12366.08913,471280.368,648355.8753,40864.19404,95812.92798
258300,2.9286,51,1076,206,495,201,36.98,-122.04,11098.76885,473246.4525,650224.4668,41618.11935,94814.49235
225000,3.2404,36,337,69,223,68,36.97,-122.03,12146.41394,471840.9473,648809.0348,42413.79305,96173.85593
196400,2.1667,42,538,107,200,104,36.96,-122.04,11557.86554,471751.4914,648643.3116,43736.35683,96890.2806
155000,1.9609,23,1276,437,1359,376,36.91,-121.76,7778.758565,449762.4996,627344.837,48759.16554,112919.9702
151400,2.5599,42,1368,468,2312,484,36.91,-121.75,8294.740863,449122.4362,626735.1059,48981.17918,113387.0372
171300,2.0192,18,1063,341,1033,313,36.94,-121.77,9836.400906,452719.8619,630383.3915,45307.43361,109615.7445
350000,4.7188,27,991,194,543,155,36.97,-122.13,3829.370304,478450.3548,655083.185,45745.38798,93278.02076
206800,5.208,46,1993,404,850,327,37.11,-122.11,14082.7761,487615.4375,664900.1665,31586.30563,79091.78241
180300,3.9423,39,2854,613,1338,518,37.15,-122.13,17942.11566,491951.6753,669328.3237,29417.50641,74304.11892
394900,7.8774,15,1969,332,822,324,37.21,-122.09,25228.71254,494001.4035,671702.8681,22325.96207,69565.23371
270000,6.0809,21,5639,894,2670,871,37.08,-122.07,12958.56392,482745.7315,660035.5254,32444.64576,83501.03666
373400,5.5919,17,4154,739,2149,693,37.08,-122,17619.20228,478230.6244,655729.0713,29946.06303,86052.43157
371600,4.5682,21,2073,357,1044,351,37.01,-121.97,11200.54197,470947.2996,648270.3782,36828.67537,94218.91449
234600,4.6484,25,2113,422,1365,439,36.98,-121.99,10734.86159,469973.7794,647113.5695,40450.94214,96513.26711
251900,3.7273,21,3349,737,1952,718,36.97,-121.98,9478.984599,468566.7653,645697.355,41364.02401,97889.14526
68900,1.5972,44,1625,392,944,347,40.58,-122.39,149982.9382,812953.5817,990626.8245,363322.2608,312036.3709
87500,3.2639,22,589,97,338,107,40.57,-122.35,152296.1431,810386.4586,987991.4229,361824.748,310983.0574
103100,3.1439,9,4794,889,2162,865,40.62,-122.4,150985.6715,817276.199,994910.1737,367839.6726,316475.3595
66500,1.4125,22,2195,489,1021,460,40.6,-122.39,151164.6001,814916.3241,992559.5975,365529.9189,314260.1199
105000,1.7227,14,4773,1133,2101,1072,40.61,-122.38,152474.405,815502.623,993109.9978,366533.6085,315382.8912
151600,3.6853,10,2183,369,1061,325,40.63,-122.34,155586.4898,815898.022,993389.6823,368363.8489,317673.1852
64800,2.0258,20,3592,868,1865,781,40.56,-122.36,151003.1152,809799.7267,987440.8232,360815.4702,309853.1135
113300,2.6513,21,2500,466,1428,502,40.55,-122.36,150441.8972,808817.916,986474.0959,359710.8542,308741.3926
146500,5.2149,13,2085,322,1077,333,40.52,-122.46,141465.6455,809897.7485,987797.8137,357480.2117,305354.4084
119200,1.9946,16,2247,502,1206,463,40.51,-122.34,149745.3563,804097.5156,981772.373,355100.4306,304334.2417
80400,1.6429,23,2248,489,1132,444,40.63,-122.42,149063.4412,819051.018,996711.2745,369152.4951,317577.3149
60600,1.7427,32,3611,772,2060,759,40.69,-122.36,152388.1706,822593.2472,1000035.528,375179.4167,324305.6269
65600,2.212,10,2281,444,1274,438,40.67,-122.38,151237.6152,821403.9487,998920.0961,373159.8916,322053.9186
48100,1.3904,30,1270,365,840,324,40.44,-122.29,150040.0137,795239.4215,972915.6695,346911.2894,296699.242
78600,2.2768,14,2633,530,1324,513,40.46,-122.27,152516.8873,796412.4724,974015.5651,348957.9024,298996.4964
93400,2.8036,27,1540,315,883,321,40.61,-122.57,137536.9153,823147.7456,1001127.842,368779.4003,315578.2517
171200,4.5357,13,3013,486,1361,515,40.52,-122.66,127241.0651,818170.7814,996426.7672,360259.4574,305980.2824
123200,2.125,22,2153,461,903,314,40.4,-122.76,112843.8476,810943.5026,989497.5099,348922.0434,293375.1936
141200,4.0132,14,3099,519,1447,494,40.64,-122.08,175946.1039,806991.6028,983854.6032,367800.7446,320121.0521
46200,1.6509,45,2245,448,1155,421,41.43,-122.38,140910.2132,897083.9528,1073375.15,457207.0222,406555.4955
110100,2.8036,15,5266,1031,2147,885,41.38,-122.28,149215.7227,888520.0048,1064635.655,450957.5292,401181.4226
34200,1.0667,31,602,153,112,47,41.5,-121.76,192644.7009,883719.7536,1058050.808,463214.2851,418279.9329
62900,2.2462,52,4019,824,1728,706,41.32,-122.09,165296.2898,875899.3982,1051595.01,443381.8237,395383.7088
111900,3.4559,44,3013,563,1353,512,38.1,-122.22,3218.96243,574570.5047,753802.7837,89743.7267,40713.95043
133300,1.1835,30,3317,1058,1794,990,38.1,-122.26,5457.844221,576810.1831,756008.1357,90932.29817,39241.89542
92800,2.5969,47,1303,278,694,269,38.1,-122.23,3594.495895,575129.1395,754353.098,90029.45158,40322.37155
152400,4.2902,39,2967,500,1243,523,38.12,-122.24,5960.529324,577399.3789,756632.3138,92417.62741,41973.9568
109800,2.5865,47,1339,298,794,286,38.12,-122.25,6414.742808,577957.9206,757182.5897,92711.72129,41631.29966
93800,1.9667,52,793,216,505,194,38.11,-122.26,6148.847833,577663.3113,756870.5173,91971.91295,40271.00958
144100,4.4529,10,6817,1188,4163,1135,38.15,-122.24,8635.685384,579972.0082,759229.4561,95570.75027,45050.29949
190300,4.5321,14,6360,1236,2876,1127,38.07,-122.16,738.9425793,568655.5023,747910.9411,84984.83714,40617.89034
170200,3.3281,40,1538,255,669,263,38.26,-122.13,17446.10542,583520.4546,762899.9475,104889.1652,60144.72389
195000,5.3102,13,7367,1042,3193,983,38.24,-122.1,14267.57084,580157.1875,759540.1345,102209.1922,59395.49863
305200,6.8872,2,6718,858,2012,654,38.3,-122.08,20074.42653,584385.8411,763788.3258,108499.8747,66089.37245
161700,4.962,3,7030,1191,3238,1055,38.28,-122,17614.40424,578407.1338,757816.5194,105445.4204,67772.951
107200,3.3598,34,1562,289,898,307,38.25,-122.06,14281.24147,578906.3946,758303.1674,102742.8925,62127.99463
118500,2.7284,24,3580,735,1959,731,38.27,-122.03,16286.67094,579091.3728,758497.0754,104608.3416,65405.02151
99100,3.2115,20,2237,464,1169,425,38.27,-122.02,16317.09231,578565.6246,757972.5525,104510.9206,65879.94459
126600,4.0619,17,9089,1542,4758,1520,38.27,-122.01,16394.10424,578040.7899,757448.745,104420.8006,66363.03148
131300,4.6779,16,1081,181,792,184,38.25,-122.01,14187.17271,576264.3278,755670.1364,102208.0737,64529.44668
137500,3.1979,16,4138,758,1762,723,38.27,-121.99,16668.43601,576993.8705,756403.2821,104262.5383,67352.99105
261100,6.0842,18,921,126,368,120,38.26,-121.99,15556.6463,576103.498,755512.3153,103154.3955,66447.01585
181000,6.1112,2,7747,1133,3481,1083,38.34,-121.92,25270.23622,579655.234,759053.1612,111722.6363,77235.71726
122000,3.7388,17,5678,1116,3182,1135,38.35,-121.97,25641.42769,583114.778,762520.0712,113011.7605,75720.29414
84400,3.5179,33,146,31,75,31,38.36,-121.99,26542.23348,585041.257,764447.9161,114239.1518,75754.06409
248300,5.2155,18,2405,390,872,367,38.27,-122.52,17781.3669,605921.2766,785044.6218,117610.3552,55700.40334
171300,2.652,17,2703,550,1241,515,38.3,-122.48,18841.7523,606203.5027,785393.4222,118998.8305,58646.95459
192100,3.1375,31,1701,363,680,324,38.32,-122.48,20897.05408,607906.1477,787113.9852,121003.9863,60865.13761
